,0,1,2,3,4,5,6
321,1000.0,4.0,50.0,0.5,1.5592701435089111,0.0034983158111572266,88.75739644970415
322,1000.0,4.0,50.0,1.0,1.9764173030853271,0.003002166748046875,88.56015779092702
323,1000.0,4.0,50.0,1.5,2.628894567489624,0.0,89.15187376725838
324,1000.0,5.0,1.0,0.5,0.023149967193603516,0.004002571105957031,87.96844181459566
325,1000.0,5.0,1.0,1.0,0.046517133712768555,0.0035021305084228516,88.75739644970415
326,1000.0,5.0,1.0,1.5,0.05055069923400879,0.0035033226013183594,88.95463510848126
327,1000.0,5.0,5.0,0.5,0.03302359580993652,0.0035021305084228516,88.95463510848126
328,1000.0,5.0,5.0,1.0,0.05403780937194824,0.003503084182739258,89.15187376725838
329,1000.0,5.0,5.0,1.5,0.15171289443969727,0.01656341552734375,89.15187376725838
330,1000.0,5.0,10.0,0.5,0.04944276809692383,0.0,89.15187376725838
331,1000.0,5.0,10.0,1.0,0.18105578422546387,0.0,89.54635108481263
332,1000.0,5.0,10.0,1.5,0.39463329315185547,0.003002166748046875,89.3491124260355
333,1000.0,5.0,50.0,0.5,3.494098663330078,0.0030014514923095703,89.3491124260355
334,1000.0,5.0,50.0,1.0,5.266458511352539,0.002987384796142578,88.95463510848126
335,1000.0,5.0,50.0,1.5,5.735052585601807,0.003019094467163086,88.75739644970415
336,1000.0,6.0,1.0,0.5,0.011002540588378906,0.0050084590911865234,87.96844181459566
337,1000.0,6.0,1.0,1.0,0.034628868103027344,0.0,88.75739644970415
338,1000.0,6.0,1.0,1.5,0.04687619209289551,0.015624523162841797,88.16568047337279
339,1000.0,6.0,5.0,0.5,0.03775906562805176,0.0,88.95463510848126
340,1000.0,6.0,5.0,1.0,0.09360933303833008,0.0035021305084228516,89.15187376725838
341,1000.0,6.0,5.0,1.5,0.31822919845581055,0.0,89.54635108481263
342,1000.0,6.0,10.0,0.5,0.0611727237701416,0.004002571105957031,89.15187376725838
343,1000.0,6.0,10.0,1.0,0.2531270980834961,0.003002643585205078,89.3491124260355
344,1000.0,6.0,10.0,1.5,0.7745494842529297,0.0030019283294677734,88.95463510848126
345,1000.0,6.0,50.0,0.5,7.246169090270996,0.0030024051666259766,89.15187376725838
346,1000.0,6.0,50.0,1.0,14.728122472763062,0.0030040740966796875,89.15187376725838
347,1000.0,6.0,50.0,1.5,19.408838748931885,0.003002643585205078,89.15187376725838
348,1000.0,7.0,1.0,0.5,0.01250910758972168,0.004502773284912109,88.16568047337279
349,1000.0,7.0,1.0,1.0,0.0455322265625,0.003002166748046875,88.75739644970415
350,1000.0,7.0,1.0,1.5,0.08788561820983887,0.003002166748046875,88.56015779092702
351,1000.0,7.0,5.0,0.5,0.031035661697387695,0.0034995079040527344,88.95463510848126
352,1000.0,7.0,5.0,1.0,0.0710139274597168,0.015625,89.54635108481263
353,1000.0,7.0,5.0,1.5,0.48859286308288574,0.0040018558502197266,89.3491124260355
354,1000.0,7.0,10.0,0.5,0.05016660690307617,0.003002166748046875,89.54635108481263
355,1000.0,7.0,10.0,1.0,0.3787984848022461,0.0030188560485839844,89.3491124260355
356,1000.0,7.0,10.0,1.5,1.6230738162994385,0.003002166748046875,89.15187376725838
357,1000.0,7.0,50.0,0.5,21.45227885246277,0.0035071372985839844,89.3491124260355
358,1000.0,7.0,50.0,1.0,25.15551781654358,0.0,89.74358974358975
359,1000.0,7.0,50.0,1.5,37.05726933479309,0.0030028820037841797,89.94082840236686
